Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,HG001_v4.2.1_SV_pbsv_hifiasm_dipcall_svanalyzer_slop25percent,PASS,*,QUAL,*,0.860985,0.982188,0.877154,0.917601,48,0,49574922.000000,17162167.000000,0.000000,4388,.,.,2484.000000,1667.000000,,1.4901019796,3778,.,.,2080.000000,1493.000000,,1.39316811788,610,.,.,404.000000,174.000000,,2.32183908046,32447,.,.,17946.000000,13861.000000,,1.29471178126,3915,.,.,2359.000000,1492.000000,,1.58109919571,71,.,.,38.000000,33.000000,,1.15151515152,28461,.,.,15549.000000,12336.000000,,1.26045719844
INDEL,*,HG001_v4.2.1_comphetindel10bp_slop50,ALL,*,QUAL,*,0.980297,0.992111,0.331442,0.986168,269,0,4988205.000000,3623409.000000,0.000000,30706,.,.,10142.000000,10426.000000,,0.972760406676,30101,.,.,9893.000000,10317.000000,,0.958902781816,605,.,.,249.000000,109.000000,,2.28440366972,55171,.,.,36035.000000,14328.000000,,2.51500558347,36594,.,.,23133.000000,10315.000000,,2.24265632574,291,.,.,171.000000,108.000000,,1.58333333333,18286,.,.,12731.000000,3905.000000,,3.26017925736
INDEL,*,HG001_v4.2.1_comphetindel10bp_slop50,PASS,*,QUAL,*,0.980297,0.992111,0.331442,0.986168,269,0,4988205.000000,3623409.000000,0.000000,30706,.,.,10142.000000,10426.000000,,0.972760406676,30101,.,.,9893.000000,10317.000000,,0.958902781816,605,.,.,249.000000,109.000000,,2.28440366972,55171,.,.,36035.000000,14328.000000,,2.51500558347,36594,.,.,23133.000000,10315.000000,,2.24265632574,291,.,.,171.000000,108.000000,,1.58333333333,18286,.,.,12731.000000,3905.000000,,3.26017925736
INDEL,*,HG001_v4.2.1_comphetsnp10bp_slop50,ALL,*,QUAL,*,0.841695,0.987294,0.468243,0.908699,9,0,2603665.000000,2465625.000000,0.000000,897,.,.,510.000000,322.000000,,1.58385093168,755,.,.,416.000000,283.000000,,1.46996466431,142,.,.,94.000000,39.000000,,2.41025641026,1480,.,.,950.000000,476.000000,,1.99579831933,777,.,.,475.000000,282.000000,,1.68439716312,10,.,.,0.000000,10.000000,,0.0,693,.,.,475.000000,184.000000,,2.58152173913
INDEL,*,HG001_v4.2.1_comphetsnp10bp_slop50,PASS,*,QUAL,*,0.841695,0.987294,0.468243,0.908699,9,0,2603665.000000,2465625.000000,0.000000,897,.,.,510.000000,322.000000,,1.58385093168,755,.,.,416.000000,283.000000,,1.46996466431,142,.,.,94.000000,39.000000,,2.41025641026,1480,.,.,950.000000,476.000000,,1.99579831933,777,.,.,475.000000,282.000000,,1.68439716312,10,.,.,0.000000,10.000000,,0.0,693,.,.,475.000000,184.000000,,2.58152173913
INDEL,*,HG001_v4.2.1_complexandSVs,ALL,*,QUAL,*,0.969745,0.993214,0.513233,0.981339,346,0,89746971.000000,43694551.000000,0.000000,55165,.,.,22933.000000,21088.000000,,1.08749051593,53496,.,.,22034.000000,20616.000000,,1.06878152891,1669,.,.,899.000000,472.000000,,1.90466101695,125031,.,.,75785.000000,43083.000000,,1.75904649166,60448,.,.,36408.000000,20588.000000,,1.76840878181,413,.,.,246.000000,155.000000,,1.58709677419,64170,.,.,39131.000000,22340.000000,,1.75161145927
INDEL,*,HG001_v4.2.1_complexandSVs,PASS,*,QUAL,*,0.969745,0.993214,0.513233,0.981339,346,0,89746971.000000,43694551.000000,0.000000,55165,.,.,22933.000000,21088.000000,,1.08749051593,53496,.,.,22034.000000,20616.000000,,1.06878152891,1669,.,.,899.000000,472.000000,,1.90466101695,125031,.,.,75785.000000,43083.000000,,1.75904649166,60448,.,.,36408.000000,20588.000000,,1.76840878181,413,.,.,246.000000,155.000000,,1.58709677419,64170,.,.,39131.000000,22340.000000,,1.75161145927
INDEL,*,HG001_v4.2.1_complexandSVs_alldifficultregions,ALL,*,QUAL,*,0.984932,0.996094,0.487381,0.990482,1193,0,597568282.000000,423869476.000000,0.000000,373777,.,.,205351.000000,134053.000000,,1.53186426264,368145,.,.,201824.000000,132789.000000,,1.51988493023,5632,.,.,3527.000000,1264.000000,,2.79034810127,763633,.,.,495211.000000,241464.000000,,2.05086886658,389924,.,.,246637.000000,132748.000000,,1.85793382951,1529,.,.,900.000000,595.000000,,1.51260504202,372180,.,.,247674.000000,108121.000000,,2.29071133267
INDEL,*,HG001_v4.2.1_complexandSVs_alldifficultregions,PASS,*,QUAL,*,0.984932,0.996094,0.487381,0.990482,1193,0,597568282.000000,423869476.000000,0.000000,373777,.,.,205351.000000,134053.000000,,1.53186426264,368145,.,.,201824.000000,132789.000000,,1.51988493023,5632,.,.,3527.000000,1264.000000,,2.79034810127,763633,.,.,495211.000000,241464.000000,,2.05086886658,389924,.,.,246637.000000,132748.000000,,1.85793382951,1529,.,.,900.000000,595.000000,,1.51260504202,372180,.,.,247674.000000,108121.000000,,2.29071133267
INDEL,*,HG001_v4.2.1_complexindel10bp_slop50,ALL,*,QUAL,*,0.96816,0.997502,0.392115,0.982612,19,0,2158598.000000,1658770.000000,0.000000,11809,.,.,5942.000000,5467.000000,,1.08688494604,11433,.,.,5751.000000,5295.000000,,1.08611898017,376,.,.,191.000000,172.000000,,1.11046511628,19099,.,.,10464.000000,8312.000000,,1.25890279115,11581,.,.,6171.000000,5278.000000,,1.16919287609,29,.,.,16.000000,13.000000,,1.23076923077,7489,.,.,4277.000000,3021.000000,,1.41575637206
