Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,D1_5,CMRGv1.00_duplicationinKMT2C,PASS,*,QUAL,*,0.0,,1.0,,0,0,16999.000000,2957.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,
INDEL,D1_5,CMRGv1.00_falselyduplicatedgenes,ALL,*,QUAL,*,0.0,,1.0,,0,0,130650.000000,68064.000000,0.000000,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,10,.,.,3.000000,7.000000,,0.428571428571,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,10,.,.,3.000000,7.000000,,0.428571428571
INDEL,D1_5,CMRGv1.00_falselyduplicatedgenes,PASS,*,QUAL,*,0.0,,1.0,,0,0,130650.000000,68064.000000,0.000000,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,10,.,.,3.000000,7.000000,,0.428571428571,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,10,.,.,3.000000,7.000000,,0.428571428571
INDEL,D1_5,HG001_v4.2.1_CNV_CCSandONT_elliptical_outlier,ALL,*,QUAL,*,0.961111,0.963115,0.83558,0.962112,5,0,23353875.000000,8619657.000000,0.000000,720,.,.,387.000000,273.000000,,1.41758241758,692,.,.,365.000000,269.000000,,1.35687732342,28,.,.,22.000000,4.000000,,5.5,4452,.,.,3388.000000,1064.000000,,3.18421052632,705,.,.,436.000000,269.000000,,1.62081784387,27,.,.,26.000000,1.000000,,26.0,3720,.,.,2926.000000,794.000000,,3.68513853904
INDEL,D1_5,HG001_v4.2.1_CNV_CCSandONT_elliptical_outlier,PASS,*,QUAL,*,0.961111,0.963115,0.83558,0.962112,5,0,23353875.000000,8619657.000000,0.000000,720,.,.,387.000000,273.000000,,1.41758241758,692,.,.,365.000000,269.000000,,1.35687732342,28,.,.,22.000000,4.000000,,5.5,4452,.,.,3388.000000,1064.000000,,3.18421052632,705,.,.,436.000000,269.000000,,1.62081784387,27,.,.,26.000000,1.000000,,26.0,3720,.,.,2926.000000,794.000000,,3.68513853904
INDEL,D1_5,HG001_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,ALL,*,QUAL,*,0.666667,0.666667,0.978182,0.666667,1,0,9219090.000000,772592.000000,0.000000,42,.,.,25.000000,16.000000,,1.5625,28,.,.,13.000000,14.000000,,0.928571428571,14,.,.,12.000000,2.000000,,6.0,1925,.,.,1562.000000,363.000000,,4.30303030303,28,.,.,14.000000,14.000000,,1.0,14,.,.,14.000000,0.000000,,,1883,.,.,1534.000000,349.000000,,4.39541547278
INDEL,D1_5,HG001_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,PASS,*,QUAL,*,0.666667,0.666667,0.978182,0.666667,1,0,9219090.000000,772592.000000,0.000000,42,.,.,25.000000,16.000000,,1.5625,28,.,.,13.000000,14.000000,,0.928571428571,14,.,.,12.000000,2.000000,,6.0,1925,.,.,1562.000000,363.000000,,4.30303030303,28,.,.,14.000000,14.000000,,1.0,14,.,.,14.000000,0.000000,,,1883,.,.,1534.000000,349.000000,,4.39541547278
INDEL,D1_5,HG001_v4.2.1_CNVsandSVs,ALL,*,QUAL,*,0.896074,0.963053,0.841669,0.928357,24,0,69659706.000000,26243720.000000,0.000000,2598,.,.,1470.000000,939.000000,,1.56549520767,2328,.,.,1292.000000,863.000000,,1.49710312862,270,.,.,178.000000,76.000000,,2.34210526316,15556,.,.,10464.000000,5092.000000,,2.05498821681,2372,.,.,1510.000000,862.000000,,1.75174013921,91,.,.,82.000000,9.000000,,9.11111111111,13093,.,.,8872.000000,4221.000000,,2.10187159441
INDEL,D1_5,HG001_v4.2.1_CNVsandSVs,PASS,*,QUAL,*,0.896074,0.963053,0.841669,0.928357,24,0,69659706.000000,26243720.000000,0.000000,2598,.,.,1470.000000,939.000000,,1.56549520767,2328,.,.,1292.000000,863.000000,,1.49710312862,270,.,.,178.000000,76.000000,,2.34210526316,15556,.,.,10464.000000,5092.000000,,2.05498821681,2372,.,.,1510.000000,862.000000,,1.75174013921,91,.,.,82.000000,9.000000,,9.11111111111,13093,.,.,8872.000000,4221.000000,,2.10187159441
INDEL,D1_5,HG001_v4.2.1_SV_pbsv_hifiasm_dipcall_svanalyzer_slop25percent,ALL,*,QUAL,*,0.870081,0.9637,0.860321,0.914501,18,0,49574922.000000,17162167.000000,0.000000,1855,.,.,1081.000000,647.000000,,1.67078825348,1614,.,.,924.000000,577.000000,,1.6013864818,241,.,.,157.000000,70.000000,,2.24285714286,12228,.,.,7943.000000,4285.000000,,1.8536756126,1646,.,.,1070.000000,576.000000,,1.85763888889,62,.,.,54.000000,8.000000,,6.75,10520,.,.,6819.000000,3701.000000,,1.84247500675
INDEL,D1_5,HG001_v4.2.1_SV_pbsv_hifiasm_dipcall_svanalyzer_slop25percent,PASS,*,QUAL,*,0.870081,0.9637,0.860321,0.914501,18,0,49574922.000000,17162167.000000,0.000000,1855,.,.,1081.000000,647.000000,,1.67078825348,1614,.,.,924.000000,577.000000,,1.6013864818,241,.,.,157.000000,70.000000,,2.24285714286,12228,.,.,7943.000000,4285.000000,,1.8536756126,1646,.,.,1070.000000,576.000000,,1.85763888889,62,.,.,54.000000,8.000000,,6.75,10520,.,.,6819.000000,3701.000000,,1.84247500675
