Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,I1_5,HG004_v4.2.1_SV_pbsv_slop25percent,ALL,*,QUAL,*,0.748201,0.920354,0.970102,0.825397,3,0,23908579.000000,2498704.000000,0.000000,278,.,.,140.000000,116.000000,,1.20689655172,208,.,.,100.000000,91.000000,,1.0989010989,70,.,.,40.000000,25.000000,,1.6,7559,.,.,4813.000000,2531.000000,,1.90161991308,208,.,.,108.000000,91.000000,,1.18681318681,18,.,.,16.000000,2.000000,,8.0,7333,.,.,4689.000000,2438.000000,,1.92329778507
INDEL,I1_5,HG004_v4.2.1_SV_pbsv_slop25percent,PASS,*,QUAL,*,0.748201,0.920354,0.970102,0.825397,3,0,23908579.000000,2498704.000000,0.000000,278,.,.,140.000000,116.000000,,1.20689655172,208,.,.,100.000000,91.000000,,1.0989010989,70,.,.,40.000000,25.000000,,1.6,7559,.,.,4813.000000,2531.000000,,1.90161991308,208,.,.,108.000000,91.000000,,1.18681318681,18,.,.,16.000000,2.000000,,8.0,7333,.,.,4689.000000,2438.000000,,1.92329778507
INDEL,I1_5,HG004_v4.2.1_comphetindel10bp_slop50,ALL,*,QUAL,*,0.966075,0.985688,0.302083,0.975783,200,0,4927426.000000,3437897.000000,0.000000,14974,.,.,3154.000000,3671.000000,,0.859166439662,14466,.,.,3043.000000,3594.000000,,0.846688925988,508,.,.,111.000000,77.000000,,1.44155844156,21024,.,.,10536.000000,5343.000000,,1.97192588433,14463,.,.,6925.000000,3594.000000,,1.92682248191,210,.,.,63.000000,141.000000,,0.446808510638,6351,.,.,3548.000000,1608.000000,,2.20646766169
INDEL,I1_5,HG004_v4.2.1_comphetindel10bp_slop50,PASS,*,QUAL,*,0.966075,0.985688,0.302083,0.975783,200,0,4927426.000000,3437897.000000,0.000000,14974,.,.,3154.000000,3671.000000,,0.859166439662,14466,.,.,3043.000000,3594.000000,,0.846688925988,508,.,.,111.000000,77.000000,,1.44155844156,21024,.,.,10536.000000,5343.000000,,1.97192588433,14463,.,.,6925.000000,3594.000000,,1.92682248191,210,.,.,63.000000,141.000000,,0.446808510638,6351,.,.,3548.000000,1608.000000,,2.20646766169
INDEL,I1_5,HG004_v4.2.1_comphetsnp10bp_slop50,ALL,*,QUAL,*,0.519084,0.932432,0.421875,0.666904,5,0,1203006.000000,1155769.000000,0.000000,131,.,.,78.000000,47.000000,,1.65957446809,68,.,.,41.000000,24.000000,,1.70833333333,63,.,.,37.000000,23.000000,,1.60869565217,128,.,.,76.000000,49.000000,,1.55102040816,69,.,.,43.000000,24.000000,,1.79166666667,5,.,.,0.000000,5.000000,,0.0,54,.,.,33.000000,20.000000,,1.65
INDEL,I1_5,HG004_v4.2.1_comphetsnp10bp_slop50,PASS,*,QUAL,*,0.519084,0.932432,0.421875,0.666904,5,0,1203006.000000,1155769.000000,0.000000,131,.,.,78.000000,47.000000,,1.65957446809,68,.,.,41.000000,24.000000,,1.70833333333,63,.,.,37.000000,23.000000,,1.60869565217,128,.,.,76.000000,49.000000,,1.55102040816,69,.,.,43.000000,24.000000,,1.79166666667,5,.,.,0.000000,5.000000,,0.0,54,.,.,33.000000,20.000000,,1.65
INDEL,I1_5,HG004_v4.2.1_complexandSVs,ALL,*,QUAL,*,0.963598,0.988491,0.546167,0.975886,238,0,98842848.000000,28357019.000000,0.000000,27993,.,.,9908.000000,9424.000000,,1.0513582343,26974,.,.,9519.000000,9132.000000,,1.04237844941,1019,.,.,389.000000,292.000000,,1.33219178082,60119,.,.,35122.000000,18764.000000,,1.87177574078,26970,.,.,13689.000000,9129.000000,,1.4995070654,314,.,.,159.000000,149.000000,,1.06711409396,32835,.,.,21274.000000,9486.000000,,2.24267341345
INDEL,I1_5,HG004_v4.2.1_complexandSVs,PASS,*,QUAL,*,0.963598,0.988491,0.546167,0.975886,238,0,98842848.000000,28357019.000000,0.000000,27993,.,.,9908.000000,9424.000000,,1.0513582343,26974,.,.,9519.000000,9132.000000,,1.04237844941,1019,.,.,389.000000,292.000000,,1.33219178082,60119,.,.,35122.000000,18764.000000,,1.87177574078,26970,.,.,13689.000000,9129.000000,,1.4995070654,314,.,.,159.000000,149.000000,,1.06711409396,32835,.,.,21274.000000,9486.000000,,2.24267341345
INDEL,I1_5,HG004_v4.2.1_complexandSVs_alldifficultregions,ALL,*,QUAL,*,0.980345,0.98419,0.464891,0.982264,821,0,598485674.000000,413521219.000000,0.000000,166674,.,.,89391.000000,57775.000000,,1.54722630896,163398,.,.,87888.000000,56877.000000,,1.54522917875,3276,.,.,1503.000000,898.000000,,1.67371937639,310275,.,.,191686.000000,101115.000000,,1.89572269198,163406,.,.,97583.000000,56878.000000,,1.71565455888,2625,.,.,2161.000000,442.000000,,4.88914027149,144244,.,.,91942.000000,43795.000000,,2.09937207444
INDEL,I1_5,HG004_v4.2.1_complexandSVs_alldifficultregions,PASS,*,QUAL,*,0.980345,0.98419,0.464891,0.982264,821,0,598485674.000000,413521219.000000,0.000000,166674,.,.,89391.000000,57775.000000,,1.54722630896,163398,.,.,87888.000000,56877.000000,,1.54522917875,3276,.,.,1503.000000,898.000000,,1.67371937639,310275,.,.,191686.000000,101115.000000,,1.89572269198,163406,.,.,97583.000000,56878.000000,,1.71565455888,2625,.,.,2161.000000,442.000000,,4.88914027149,144244,.,.,91942.000000,43795.000000,,2.09937207444
INDEL,I1_5,HG004_v4.2.1_complexindel10bp_slop50,ALL,*,QUAL,*,0.964644,0.997921,0.324203,0.981001,10,0,1545223.000000,1209272.000000,0.000000,4978,.,.,2484.000000,2401.000000,,1.03456892961,4802,.,.,2376.000000,2340.000000,,1.01538461538,176,.,.,108.000000,61.000000,,1.77049180328,7119,.,.,3709.000000,3318.000000,,1.11784207354,4801,.,.,2421.000000,2340.000000,,1.03461538462,10,.,.,10.000000,0.000000,,,2308,.,.,1278.000000,978.000000,,1.30674846626
INDEL,I1_5,HG004_v4.2.1_complexindel10bp_slop50,PASS,*,QUAL,*,0.964644,0.997921,0.324203,0.981001,10,0,1545223.000000,1209272.000000,0.000000,4978,.,.,2484.000000,2401.000000,,1.03456892961,4802,.,.,2376.000000,2340.000000,,1.01538461538,176,.,.,108.000000,61.000000,,1.77049180328,7119,.,.,3709.000000,3318.000000,,1.11784207354,4801,.,.,2421.000000,2340.000000,,1.03461538462,10,.,.,10.000000,0.000000,,,2308,.,.,1278.000000,978.000000,,1.30674846626
INDEL,I1_5,HG004_v4.2.1_notin_complexandSVs_alldifficultregions,ALL,*,QUAL,*,0.998184,0.993348,0.105614,0.99576,38,0,2260177896.000000,2112207209.000000,0.000000,65523,.,.,33734.000000,31748.000000,,1.06255512158,65404,.,.,33665.000000,31698.000000,,1.06205438829,119,.,.,69.000000,50.000000,,1.38,73617,.,.,38504.000000,35045.000000,,1.09870166928,65404,.,.,33669.000000,31698.000000,,1.06218057922,438,.,.,434.000000,4.000000,,108.5,7775,.,.,4401.000000,3343.000000,,1.31648220162
